"","Pressure_CTD2_29","Temperature_CTD2_29","Conductivity_CTD2_29","Oxygen_mg_L_CTD2_29","PAR_CTD2_29","Phycocyanin_CTD2_29","Depth_m_CTD2_29"
"2205",7.295,10.0298,0.1986,6.96,49.616234,5.04,9.185
"2206",7.305,10.0132,0.1986,6.96,49.49263,5.04,9.195
"2207",7.315,9.9967,0.1987,6.96,49.521496,5.04,9.205
"2208",7.322,9.982,0.1988,6.96,49.539997,5.04,9.212
"2209",7.329,9.9674,0.1988,6.96,49.512615,5.04,9.219
"2210",7.338,9.9536,0.1989,6.96,49.504471,4.9,9.228
"2211",7.34,9.9408,0.199,6.96,49.436378,4.9,9.23
"2212",7.349,9.927,0.1991,6.96,49.381607,4.9,9.239
"2213",7.363,9.9147,0.1991,6.95,49.373463,4.92,9.253
"2214",7.369,9.9057,0.1991,6.95,49.297966,4.92,9.259
"2215",7.377,9.9002,0.1992,6.94,49.250599,4.92,9.267
"2216",7.383,9.8917,0.1993,6.93,49.207668,4.88,9.273
"2217",7.389,9.8832,0.1994,6.93,49.087025,4.88,9.279
"2218",7.405,9.8714,0.1994,6.92,48.960457,4.88,9.295
"2219",7.418,9.8547,0.1996,6.92,48.871639,5.36,9.308
"2220",7.426,9.8352,0.1997,6.92,48.708065,5.36,9.316
"2221",7.437,9.8145,0.1997,6.92,48.669575,5.36,9.327
"2222",7.453,9.7945,0.1999,6.92,48.641453,5.33,9.343
"2223",7.462,9.7755,0.2,6.91,48.575581,5.33,9.352
"2224",7.473,9.7574,0.2001,6.91,48.424587,5.14,9.363
"2225",7.478,9.7396,0.2002,6.91,48.250648,5.14,9.368
"2226",7.494,9.7201,0.2003,6.91,48.104839,5.14,9.384
"2227",7.512,9.7036,0.2004,6.91,47.967911,4.95,9.402
"2228",7.515,9.6883,0.2005,6.9,47.830242,4.95,9.405
"2229",7.528,9.6743,0.2005,6.9,47.714779,4.95,9.418
"2230",7.537,9.661,0.2006,6.9,47.613377,5.05,9.427
"2231",7.547,9.6493,0.2007,6.89,47.471268,5.05,9.437
"2232",7.553,9.6386,0.2008,6.89,47.357281,5.05,9.443
"2233",7.567,9.6269,0.2008,6.89,47.256626,4.91,9.457
"2234",7.577,9.6153,0.2009,6.88,47.087868,4.91,9.467
"2235",7.592,9.6019,0.201,6.88,46.99609,4.91,9.482
"2236",7.609,9.5883,0.201,6.87,46.851757,5,9.499
"2237",7.62,9.574,0.201,6.87,46.660057,5,9.51
"2238",7.632,9.558,0.2011,6.86,46.485382,5,9.522
"2239",7.647,9.5438,0.2011,6.86,46.337353,5.37,9.537
"2240",7.659,9.5269,0.2011,6.86,46.247051,5.37,9.549
"2241",7.673,9.5096,0.2011,6.85,46.121227,5.37,9.563
"2242",7.691,9.4918,0.2012,6.85,45.970234,4.73,9.581
"2243",7.701,9.4733,0.2013,6.85,45.774094,4.73,9.591
"2244",7.711,9.4545,0.2014,6.84,45.672691,5.17,9.601
"2245",7.719,9.4365,0.2015,6.84,45.532063,5.17,9.609
"2246",7.729,9.4208,0.2016,6.84,45.409199,5.17,9.619
"2247",7.735,9.4065,0.2017,6.84,45.385513,4.8,9.625
"2248",7.746,9.3943,0.2018,6.84,45.331482,4.8,9.636
"2249",7.75,9.3838,0.2019,6.83,45.245625,4.8,9.64
"2250",7.757,9.3732,0.202,6.83,45.170868,5.01,9.647
"2251",7.77,9.3631,0.202,6.82,45.068726,5.01,9.66
"2252",7.778,9.3529,0.202,6.81,44.991753,5.01,9.668
"2253",7.79,9.341,0.2021,6.81,44.824478,4.34,9.68
"2254",7.804,9.3273,0.2021,6.8,44.705315,4.34,9.694
"2255",7.821,9.3123,0.2022,6.8,44.549141,4.34,9.711
"2256",7.829,9.2953,0.2021,6.8,44.404808,4.92,9.719
"2257",7.845,9.2758,0.2021,6.8,44.221252,4.92,9.735
"2258",7.857,9.2543,0.2021,6.79,44.134655,4.92,9.747
"2259",7.871,9.2318,0.2021,6.78,43.954056,5.22,9.761
"2260",7.884,9.2081,0.2021,6.78,43.808247,5.22,9.774
"2261",7.894,9.1858,0.2022,6.78,43.689079,5.22,9.784
"2262",7.903,9.1642,0.2023,6.78,43.556591,4.8,9.793
"2263",7.914,9.1439,0.2024,6.77,43.398941,4.8,9.804
"2264",7.921,9.1262,0.2025,6.76,43.321964,5.12,9.811
"2265",7.928,9.1091,0.2026,6.76,43.217602,5.12,9.818
"2266",7.94,9.0931,0.2028,6.75,43.085114,5.12,9.83
"2267",7.949,9.0777,0.2029,6.75,42.985935,5.1,9.839
"2268",7.958,9.063,0.203,6.75,42.900814,5.1,9.848
"2269",7.964,9.0487,0.2032,6.74,42.816437,5.1,9.854
"2270",7.975,9.035,0.2033,6.74,42.725399,5.44,9.865
"2271",7.981,9.0204,0.2033,6.73,42.610676,5.44,9.871
"2272",7.998,9.0033,0.2034,6.72,42.498173,5.44,9.888
"2273",8.008,8.9844,0.2033,6.71,42.360504,5.29,9.898
"2274",8.021,8.9638,0.2033,6.71,42.213211,5.29,9.911
"2275",8.03,8.9425,0.2033,6.7,42.065182,5.29,9.92
"2276",8.047,8.9215,0.2034,6.69,41.911228,5.12,9.937
"2277",8.062,8.9015,0.2035,6.68,41.723232,5.12,9.952
"2278",8.075,8.8826,0.2036,6.67,41.583344,5.12,9.965
"2279",8.085,8.866,0.2037,6.67,41.454556,5.12,9.975
"2280",8.097,8.8511,0.2038,6.66,41.340572,5.12,9.987
"2281",8.108,8.8384,0.2038,6.65,41.23917,5.12,9.998
"2282",8.112,8.8275,0.2039,6.64,41.163677,4.76,10.002
"2283",8.117,8.8197,0.2039,6.64,41.094841,4.76,10.007
"2284",8.124,8.8127,0.204,6.63,41.017124,4.76,10.014
"2285",8.131,8.8065,0.204,6.62,40.937927,5.21,10.021
"2286",8.143,8.8005,0.2041,6.61,40.908321,5.21,10.033
"2287",8.15,8.7955,0.2041,6.59,40.806919,4.63,10.04
"2288",8.164,8.7894,0.2041,6.58,40.681095,4.63,10.054
"2289",8.17,8.7831,0.2041,6.57,40.554527,4.63,10.06
"2290",8.186,8.7763,0.2041,6.56,40.442764,5.51,10.076
"2291",8.193,8.7692,0.204,6.55,40.245884,5.51,10.083
"2292",8.2,8.762,0.204,6.54,40.134117,5.51,10.09
"2293",8.218,8.7546,0.204,6.53,40.036419,4.74,10.108
"2294",8.223,8.7463,0.2041,6.52,39.913555,4.74,10.113
"2295",8.239,8.7372,0.2041,6.5,39.789948,4.74,10.129
"2296",8.249,8.7269,0.2042,6.5,39.664864,4.99,10.139
"2297",8.255,8.7169,0.2042,6.48,39.550877,4.99,10.145
"2298",8.264,8.7065,0.2043,6.47,39.499065,4.99,10.154
"2299",8.275,8.6975,0.2044,6.46,39.417652,4.91,10.165
"2300",8.285,8.6889,0.2044,6.45,39.32069,4.91,10.175
"2301",8.295,8.6788,0.2044,6.44,39.232609,4.91,10.185
"2302",8.303,8.6682,0.2044,6.43,39.12085,4.93,10.193
"2303",8.31,8.6569,0.2045,6.41,39.020187,4.93,10.2
"2304",8.323,8.6459,0.2046,6.4,38.949131,4.93,10.213
"2305",8.331,8.6346,0.2047,6.39,38.763355,4.85,10.221
"2306",8.34,8.6249,0.2048,6.37,38.665653,4.85,10.23
"2307",8.349,8.6149,0.2049,6.36,38.573875,4.76,10.239
"2308",8.367,8.6058,0.2049,6.35,38.428066,4.76,10.257
"2309",8.378,8.5971,0.205,6.33,38.314079,4.76,10.268
"2310",8.387,8.5884,0.205,6.32,38.222301,4.73,10.277
"2311",8.401,8.5786,0.205,6.31,38.094254,4.73,10.291
"2312",8.407,8.569,0.205,6.3,37.97361,4.73,10.297
"2313",8.423,8.5585,0.205,6.29,37.853703,5.2,10.313
"2314",8.437,8.5477,0.205,6.28,37.767845,5.2,10.327
"2315",8.44,8.5385,0.205,6.26,37.644981,5.2,10.33
"2316",8.452,8.5304,0.2051,6.25,37.525818,5.38,10.342
"2317",8.459,8.5237,0.2052,6.24,37.40221,5.38,10.349
"2318",8.468,8.5134,0.2053,6.22,37.288967,5.38,10.358
"2319",8.483,8.5024,0.2054,6.21,37.164623,5.01,10.373
"2320",8.489,8.4909,0.2055,6.2,37.001045,5.01,10.379
"2321",8.499,8.4786,0.2056,6.18,36.907787,5.01,10.389
"2322",8.51,8.4671,0.2057,6.17,36.804165,5.25,10.4
"2323",8.527,8.4556,0.2058,6.16,36.679077,5.25,10.417
"2324",8.534,8.4434,0.2059,6.15,36.555473,5.25,10.424
"2325",8.543,8.4303,0.206,6.13,36.411884,4.9,10.433
"2326",8.554,8.4164,0.2061,6.12,36.290501,4.9,10.444
"2327",8.567,8.4019,0.2062,6.11,36.189098,4.9,10.457
"2328",8.573,8.3882,0.2063,6.1,36.076595,5.05,10.463
"2329",8.583,8.3745,0.2064,6.09,35.964832,5.05,10.473
"2330",8.593,8.3621,0.2065,6.08,35.842705,4.71,10.483
"2331",8.607,8.3495,0.2066,6.06,35.720581,4.71,10.497
"2332",8.614,8.3382,0.2066,6.05,35.618439,4.71,10.504
"2333",8.625,8.326,0.2066,6.04,35.500755,5.16,10.515
"2334",8.632,8.3147,0.2067,6.02,35.354202,5.16,10.522
"2335",8.643,8.3027,0.2068,6.01,35.241699,5.16,10.533
"2336",8.655,8.2911,0.2069,6,35.138081,4.89,10.545
"2337",8.662,8.2797,0.207,5.98,35.016693,4.89,10.552
"2338",8.668,8.2686,0.207,5.97,34.934536,4.89,10.558
"2339",8.675,8.2585,0.207,5.96,34.844978,5.34,10.565
"2340",8.682,8.2492,0.2071,5.95,34.785767,5.34,10.572
"2341",8.693,8.2395,0.2072,5.94,34.71619,5.34,10.583
"2342",8.703,8.2298,0.2072,5.93,34.620712,4.94,10.593
"2343",8.712,8.2205,0.2073,5.91,34.486004,4.94,10.602
"2344",8.725,8.2113,0.2074,5.89,34.366096,4.94,10.615
"2345",8.735,8.2032,0.2074,5.88,34.211407,5.11,10.625
"2346",8.751,8.1932,0.2075,5.86,34.057453,5.11,10.641
"2347",8.764,8.1815,0.2076,5.84,33.927185,5.11,10.654
"2348",8.771,8.1693,0.2076,5.83,33.743629,4.7,10.661
"2349",8.789,8.1553,0.2076,5.81,33.618542,4.7,10.679
"2350",8.803,8.1394,0.2076,5.8,33.509739,4.82,10.693
"2351",8.814,8.1213,0.2076,5.79,33.301758,4.82,10.704
"2352",8.828,8.1029,0.2075,5.78,33.16927,4.82,10.718
"2353",8.835,8.0845,0.2075,5.76,33.044922,5.1,10.725
"2354",8.84,8.0654,0.2075,5.75,32.923538,5.1,10.73
"2355",8.854,8.0481,0.2074,5.73,32.845821,5.1,10.744
"2356",8.857,8.0325,0.2074,5.72,32.762924,4.82,10.747
"2357",8.873,8.0201,0.2075,5.71,32.675587,4.82,10.763
"2358",8.882,8.0091,0.2076,5.7,32.59565,4.82,10.772
"2359",8.89,7.9953,0.2077,5.69,32.506832,5.17,10.78
"2360",8.902,7.9863,0.2077,5.66,32.361759,5.17,10.792
"2361",8.912,7.983,0.2077,5.64,32.21743,5.17,10.802
"2362",8.923,7.9711,0.2078,5.62,32.02499,5.32,10.813
"2363",8.939,7.9507,0.2078,5.61,31.890282,5.32,10.829
"2364",8.953,7.9274,0.2079,5.59,31.795542,5.32,10.843
"2365",8.963,7.9051,0.208,5.59,31.657873,4.75,10.853
"2366",8.976,7.8831,0.2081,5.57,31.526127,4.75,10.866
"2367",8.986,7.8616,0.2082,5.56,31.381058,4.75,10.876
"2368",8.994,7.8419,0.2083,5.54,31.287056,4.59,10.884
"2369",9.006,7.8228,0.2085,5.53,31.182693,4.59,10.896
"2370",9.021,7.8062,0.2086,5.51,31.104239,4.63,10.911
"2371",9.026,7.7905,0.2088,5.5,31.045767,4.49,10.916
"2372",9.04,7.7505,0.2089,5.47,30.838522,4.49,10.93
"2373",9.052,7.7381,0.2089,5.45,30.737862,4.49,10.942
"2374",9.062,7.7257,0.2089,5.43,30.640902,4.49,10.952
"2375",9.075,7.7157,0.2089,5.41,30.518036,4.55,10.965
"2376",9.086,7.7079,0.209,5.39,30.38851,4.55,10.976
"2377",9.096,7.6969,0.2091,5.36,30.213095,4.99,10.986
"2378",9.107,7.6827,0.2091,5.35,30.120573,4.99,10.997
"2379",9.117,7.6672,0.2092,5.33,29.991787,4.99,11.007
"2380",9.13,7.6511,0.2093,5.31,29.867441,4.54,11.02
"2381",9.144,7.6345,0.2095,5.3,29.770481,4.54,11.034
"2382",9.154,7.6195,0.2096,5.28,29.662418,4.54,11.044
"2383",9.155,7.6043,0.2097,5.26,29.564718,4.05,11.045
"2384",9.171,7.5897,0.2098,5.24,29.456656,4.05,11.061
"2385",9.185,7.575,0.2099,5.22,29.353775,4.05,11.075
"2386",9.191,7.5611,0.21,5.21,29.256813,4.45,11.081
"2387",9.202,7.5474,0.2101,5.19,29.13839,4.45,11.092
"2388",9.209,7.5331,0.2102,5.16,29.049572,4.45,11.099
"2389",9.222,7.5194,0.2103,5.14,28.944468,4.43,11.112
"2390",9.233,7.5042,0.2104,5.12,28.826044,4.43,11.123
"2391",9.245,7.4902,0.2105,5.1,28.680975,4.43,11.135
"2392",9.258,7.4747,0.2106,5.08,28.56329,4.4,11.148
"2393",9.276,7.4587,0.2107,5.06,28.436724,4.4,11.166
"2394",9.287,7.4416,0.2107,5.04,28.27759,4.4,11.177
"2395",9.297,7.4225,0.2108,5.02,28.128819,4.1,11.187
"2396",9.315,7.403,0.2109,5,28.002993,4.1,11.205
"2397",9.321,7.3845,0.211,4.98,27.885307,4.1,11.211
"2398",9.329,7.3672,0.2112,4.96,27.815733,4.16,11.219
"2399",9.341,7.3527,0.2114,4.94,27.755041,4.16,11.231
"2400",9.344,7.341,0.2115,4.92,27.655861,4.04,11.234
"2401",9.356,7.3303,0.2116,4.9,27.561119,4.04,11.246
"2402",9.363,7.3207,0.2117,4.88,27.487844,4.04,11.253
"2403",9.373,7.3129,0.2119,4.86,27.41087,4.11,11.263
"2404",9.386,7.304,0.212,4.84,27.31613,4.11,11.276
"2405",9.395,7.2963,0.2122,4.82,27.179941,4.11,11.285
"2406",9.405,7.2932,0.2123,4.8,27.107407,4.25,11.295
"2407",9.418,7.2859,0.2124,4.78,27.007484,4.25,11.308
"2408",9.424,7.2818,0.2125,4.75,26.921627,4.25,11.314
"2409",9.436,7.2778,0.2126,4.73,26.819485,3.6,11.326
"2410",9.439,7.2676,0.2125,4.7,26.718086,3.6,11.329
"2411",9.452,7.2512,0.2126,4.68,26.639627,3.6,11.342
"2412",9.462,7.2361,0.2127,4.66,26.54637,4.17,11.352
"2413",9.478,7.2222,0.2128,4.64,26.45311,4.17,11.368
"2414",9.49,7.2085,0.2128,4.62,26.318403,4.17,11.38
"2415",9.504,7.1961,0.2129,4.6,26.208118,3.73,11.394
"2416",9.512,7.184,0.213,4.58,26.059347,3.73,11.402
"2417",9.524,7.1721,0.2131,4.55,25.97571,3.73,11.414
"2418",9.535,7.1617,0.2131,4.54,25.887632,3.98,11.425
"2419",9.547,7.1511,0.2131,4.51,25.759586,3.98,11.437
"2420",9.549,7.143,0.2131,4.49,25.694452,4.29,11.439
"2421",9.558,7.1354,0.2133,4.47,25.614515,4.29,11.448
"2422",9.565,7.1238,0.2134,4.45,25.571585,4.29,11.455
"2423",9.574,7.1147,0.2135,4.44,25.483509,4.1,11.464
"2424",9.589,7.1083,0.2135,4.42,25.416153,4.1,11.479
"2425",9.593,7.1032,0.2135,4.39,25.350281,4.1,11.483
"2426",9.605,7.0982,0.2136,4.37,25.265903,3.86,11.495
"2427",9.616,7.0932,0.2137,4.35,25.180044,3.86,11.506
"2428",9.63,7.0876,0.2137,4.33,25.064581,3.86,11.52
"2429",9.642,7.0784,0.2137,4.32,24.940235,4.13,11.532
"2430",9.653,7.0658,0.2136,4.3,24.826252,4.13,11.543
"2431",9.67,7.0501,0.2137,4.27,24.704126,4.13,11.56
"2432",9.686,7.032,0.2138,4.25,24.548695,4.08,11.576
"2433",9.7,7.0145,0.2137,4.23,24.381418,4.08,11.59
"2434",9.711,6.9985,0.2138,4.21,24.287418,4.08,11.601
"2435",9.717,6.9867,0.2138,4.19,24.230427,4.02,11.607
"2436",9.726,6.9788,0.2139,4.17,24.163813,4.02,11.616
"2437",9.732,6.9725,0.2139,4.14,24.100901,4.02,11.622
"2438",9.74,6.9619,0.2139,4.13,24.042429,3.72,11.63
"2439",9.748,6.9554,0.2139,4.1,24.000978,3.72,11.638
"2440",9.758,6.9528,0.214,4.08,23.943987,3.68,11.648
"2441",9.761,6.9519,0.2141,4.06,23.906981,3.68,11.651
"2442",9.775,6.9514,0.2143,4.04,23.816681,3.68,11.665
"2443",9.781,6.9475,0.2143,4.02,23.755989,3.9,11.671
"2444",9.789,6.9466,0.2143,4.01,23.67309,3.9,11.679
"2445",9.801,6.9485,0.2144,3.99,23.619061,3.9,11.691
"2446",9.809,6.9458,0.2143,3.97,23.530981,4.14,11.699
"2447",9.825,6.9356,0.2143,3.95,23.409597,4.14,11.715
"2448",9.832,6.9211,0.2142,3.93,23.281549,4.14,11.722
"2449",9.848,6.9048,0.2143,3.91,23.208275,3.82,11.738
"2450",9.853,6.8902,0.2145,3.89,23.176449,3.82,11.743
"2451",9.868,6.8754,0.2145,3.88,23.089849,3.82,11.758
"2452",9.869,6.8623,0.2144,3.86,23.019535,4.51,11.759
"2453",9.878,6.8499,0.2143,3.85,22.951439,4.51,11.768
"2454",9.889,6.8382,0.2142,3.83,22.882605,4.51,11.779
"2455",9.908,6.8277,0.2142,3.81,22.800447,4.28,11.798
"2456",9.914,6.8183,0.2144,3.8,22.71607,4.28,11.804
"2457",9.921,6.8106,0.2146,3.78,22.634655,4.28,11.811
"2458",9.938,6.8051,0.2147,3.76,22.537695,4.41,11.828
"2459",9.937,6.7986,0.2148,3.75,22.454056,4.41,11.827
"2460",9.953,6.7935,0.2146,3.73,22.357838,4.41,11.843
"2461",9.969,6.7868,0.2144,3.71,22.286781,4.36,11.859
"2462",9.979,6.7801,0.2144,3.7,22.183901,4.36,11.869
"2463",9.978,6.7761,0.2146,3.68,22.109144,4.26,11.868
"2464",9.99,6.7723,0.2147,3.67,22.057335,4.26,11.88
"2465",9.997,6.7656,0.2149,3.65,21.981098,4.26,11.887
"2466",10.011,6.755,0.2153,3.64,21.907084,3.99,11.901
"2467",10.014,6.7448,0.2155,3.62,21.830849,3.99,11.904
"2468",10.047,6.7345,0.2151,3.61,21.733147,3.99,11.937
"2469",10.054,6.7255,0.2148,3.6,21.644329,4.95,11.944
"2470",10.056,6.7154,0.2147,3.58,21.539227,4.95,11.946
"2471",10.071,6.7047,0.2149,3.57,21.447447,4.95,11.961
"2472",10.076,6.6964,0.2152,3.56,21.36307,5.01,11.966
"2473",10.108,6.6903,0.2152,3.54,21.304598,5.01,11.998
"2474",10.105,6.6826,0.2151,3.53,21.220221,5.01,11.995
"2475",10.118,6.6729,0.2155,3.52,21.148424,5.02,12.008
"2476",10.134,6.6652,0.216,3.5,21.024078,5.02,12.024
"2477",10.135,6.6619,0.2163,3.49,20.949324,5.02,12.025
"2478",10.155,6.6593,0.2164,3.48,20.869387,4.89,12.045
"2479",10.153,6.6567,0.2163,3.46,20.781309,4.89,12.043
"2480",10.177,6.6464,0.2161,3.45,20.700632,4.89,12.067
"2481",10.187,6.637,0.2159,3.44,20.614775,5.3,12.077
"2482",10.187,6.6264,0.2158,3.43,20.577026,5.3,12.077
"2483",10.206,6.6157,0.2154,3.42,20.539278,5.51,12.096
"2484",10.195,6.6073,0.2152,3.41,20.489689,5.51,12.085
"2485",10.224,6.5987,0.2148,3.4,20.405312,5.51,12.114
"2486",10.224,6.5948,0.2146,3.39,20.331295,5.13,12.114
"2487",10.246,6.5862,0.2144,3.37,20.226192,5.13,12.136
"2488",10.25,6.5801,0.2149,3.36,20.138855,5.13,12.14
"2489",10.245,6.5721,0.2155,3.35,20.080381,4.91,12.135
"2490",10.277,6.5637,0.215,3.33,19.96788,4.91,12.167
"2491",10.282,6.5583,0.2153,3.33,19.895344,4.91,12.172
"2492",10.279,6.5511,0.2163,3.32,19.833172,4.91,12.169
"2493",10.285,6.5437,0.2167,3.3,19.764338,4.91,12.175
"2494",10.295,6.535,0.2165,3.29,19.699944,4.91,12.185
"2495",10.321,6.5256,0.2162,3.29,19.646652,5.17,12.211
"2496",10.329,6.5172,0.216,3.28,19.588181,5.17,12.219
"2497",10.343,6.5099,0.2159,3.27,19.514906,5.17,12.233
"2498",10.354,6.5054,0.216,3.25,19.424606,4.92,12.244
"2499",10.356,6.5015,0.2159,3.24,19.338007,4.92,12.246
"2500",10.362,6.496,0.2159,3.23,19.242529,4.92,12.252
"2501",10.388,6.4896,0.2162,3.22,19.146309,5.3,12.278
"2502",10.404,6.4811,0.2163,3.21,19.045647,5.3,12.294
"2503",10.406,6.4746,0.2161,3.19,18.984215,5.3,12.296
"2504",10.417,6.4664,0.2161,3.18,18.892435,4.69,12.307
"2505",10.434,6.4582,0.2159,3.17,18.813978,4.69,12.324
"2506",10.437,6.4516,0.2159,3.18,18.746626,4.86,12.327
"2507",10.438,6.4447,0.2162,3.18,18.698515,4.86,12.328
"2508",10.456,6.4364,0.2164,3.16,18.635603,4.86,12.346
"2509",10.463,6.4294,0.2162,3.15,18.564547,5.04,12.353
"2510",10.468,6.4239,0.2165,3.14,18.48831,5.04,12.358
"2511",10.481,6.4177,0.2165,3.13,18.422438,5.04,12.371
"2512",10.486,6.4131,0.2166,3.13,18.377287,4.94,12.376
"2513",10.504,6.4084,0.2168,3.12,18.321775,4.94,12.394
"2514",10.505,6.4052,0.2166,3.11,18.276627,4.94,12.395
"2515",10.515,6.4022,0.2165,3.09,18.19891,5.04,12.405
"2516",10.524,6.3981,0.2167,3.07,18.098989,5.04,12.414
"2517",10.537,6.3943,0.2168,3.05,18.022753,5.04,12.427
"2518",10.55,6.3912,0.2169,3.05,17.893967,5.31,12.44
"2519",10.563,6.3836,0.2169,3.04,17.741495,5.31,12.453
"2520",10.583,6.3715,0.2167,3.03,17.659338,5.31,12.473
"2521",10.592,6.3583,0.2166,3.03,17.552015,5.07,12.482
"2522",10.595,6.3457,0.2167,3.02,17.47282,5.07,12.485
"2523",10.619,6.3328,0.2168,3.01,17.389183,5.07,12.509
"2524",10.625,6.3222,0.2168,3,17.299623,5.09,12.515
"2525",10.633,6.3137,0.2169,2.99,17.225607,5.09,12.523
"2526",10.644,6.3058,0.2169,2.98,17.171577,5.63,12.534
"2527",10.647,6.2992,0.217,2.97,17.102743,5.63,12.537
"2528",10.657,6.2931,0.2169,2.96,17.018366,5.63,12.547
"2529",10.667,6.2893,0.2167,2.95,16.945089,5.17,12.557
"2530",10.671,6.2872,0.2165,2.95,16.883656,5.17,12.561
"2531",10.675,6.2875,0.2165,2.94,16.815563,5.17,12.565
"2532",10.692,6.2869,0.2165,2.93,16.747469,5.26,12.582
"2533",10.697,6.2858,0.2167,2.92,16.620903,5.26,12.587
"2534",10.708,6.2864,0.2167,2.91,16.543926,5.26,12.598
"2535",10.718,6.2858,0.2168,2.9,16.480272,5.78,12.608
"2536",10.729,6.2805,0.2169,2.89,16.409218,5.78,12.619
"2537",10.739,6.2719,0.2168,2.88,16.32114,5.78,12.629
"2538",10.752,6.2619,0.2169,2.88,16.238243,5.6,12.642
"2539",10.761,6.2502,0.217,2.87,16.161266,5.6,12.651
"2540",10.766,6.2402,0.2169,2.86,16.089472,5.6,12.656
"2541",10.774,6.2316,0.2168,2.86,16.056164,5.8,12.664
"2542",10.783,6.2236,0.2168,2.85,15.974748,5.8,12.673
"2543",10.791,6.2171,0.2169,2.84,15.925898,5.8,12.681
"2544",10.802,6.2124,0.2169,2.83,15.825976,5.76,12.692
"2545",10.813,6.2104,0.217,2.82,15.764544,5.76,12.703
"2546",10.826,6.2099,0.2171,2.81,15.685348,6.37,12.716
"2547",10.84,6.2072,0.2171,2.8,15.535096,6.37,12.73
"2548",10.846,6.2008,0.2171,2.79,15.453678,6.37,12.736
"2549",10.859,6.1918,0.2172,2.78,15.387065,6.15,12.749
"2550",10.875,6.1823,0.2172,2.78,15.295286,6.15,12.765
"2551",10.879,6.1735,0.2171,2.76,15.227932,6.15,12.769
"2552",10.895,6.1645,0.2171,2.76,15.150216,6.29,12.785
"2553",10.901,6.1562,0.2172,2.75,15.062877,6.29,12.791
"2554",10.915,6.1487,0.2172,2.73,14.995523,6.29,12.805
"2555",10.922,6.142,0.2173,2.73,14.938531,5.83,12.812
"2556",10.931,6.1359,0.2173,2.72,14.852674,5.83,12.821
"2557",10.949,6.1306,0.2173,2.71,14.762375,5.83,12.839
"2558",10.962,6.1275,0.2173,2.7,14.687619,6.18,12.852
"2559",10.975,6.1241,0.2173,2.69,14.610643,6.18,12.865
"2560",10.981,6.1192,0.2174,2.68,14.522565,6.18,12.871
"2561",10.996,6.1131,0.2176,2.67,14.40266,7.69,12.886
"2562",11.007,6.1065,0.2176,2.66,14.338267,7.69,12.897
"2563",11.016,6.1,0.2176,2.65,14.276093,7.69,12.906
"2564",11.032,6.0933,0.2176,2.65,14.178393,7.98,12.922
"2565",11.044,6.0867,0.2176,2.63,14.135465,7.98,12.934
"2566",11.051,6.0809,0.2176,2.63,14.053308,7.98,12.941
"2567",11.063,6.0752,0.2178,2.62,13.980032,7.65,12.953
"2568",11.084,6.0693,0.2179,2.61,13.899355,7.65,12.974
"2569",11.092,6.0645,0.2179,2.6,13.851245,8.13,12.982
"2570",11.108,6.0593,0.218,2.59,13.747623,8.13,12.998
"2571",11.125,6.054,0.2179,2.58,13.644742,8.13,13.015
"2572",11.13,6.0482,0.2179,2.57,13.545562,8.53,13.02
"2573",11.146,6.0407,0.2181,2.56,13.465625,8.53,13.036
"2574",11.157,6.0331,0.2181,2.55,13.388648,8.53,13.047
"2575",11.174,6.0253,0.2182,2.54,13.331656,9.09,13.064
"2576",11.18,6.0214,0.2181,2.53,13.209532,9.09,13.07
"2577",11.192,6.0184,0.2182,2.52,13.159202,9.09,13.082
"2578",11.197,6.0104,0.2182,2.52,13.119972,8.93,13.087
"2579",11.21,6.002,0.2182,2.51,13.074083,8.93,13.1
"2580",11.22,5.9956,0.2182,2.5,13.033375,8.93,13.11
"2581",11.226,5.9921,0.2182,2.49,12.985265,9.41,13.116
"2582",11.229,5.9889,0.2182,2.48,12.954919,9.41,13.119
"2583",11.236,5.9845,0.2182,2.47,12.954919,9.41,13.126
"2584",11.244,5.9779,0.2183,2.47,12.907549,9.78,13.134
"2585",11.248,5.9736,0.2183,2.46,12.861659,9.78,13.138
"2586",11.261,5.9767,0.2184,2.45,12.811328,9.78,13.151
"2587",11.275,5.9851,0.2185,2.44,12.733612,9.75,13.165
"2588",11.285,5.9935,0.2186,2.43,12.635172,9.13,13.175
"2589",11.317,5.9787,0.2185,2.41,12.487881,9.13,13.207
"2590",11.331,5.9604,0.2185,2.4,12.336889,9.13,13.221
"2591",11.343,5.941,0.2185,2.39,12.277678,9.13,13.233
"2592",11.353,5.9248,0.2185,2.38,12.224386,11.27,13.243
"2593",11.363,5.9106,0.2185,2.38,12.157032,11.27,13.253
"2594",11.369,5.8991,0.2185,2.37,12.14593,11.39,13.259
"2595",11.379,5.8894,0.2185,2.36,12.078575,11.39,13.269
"2596",11.386,5.8823,0.2185,2.36,12.057852,11.39,13.276
"2597",11.388,5.8778,0.2186,2.35,12.030466,11.51,13.278
"2598",11.401,5.8761,0.2187,2.34,11.967552,11.51,13.291
"2599",11.411,5.8727,0.2188,2.32,11.910561,11.51,13.301
"2600",11.426,5.8655,0.2188,2.31,11.849868,12.12,13.316
"2601",11.439,5.8572,0.2189,2.31,11.730703,12.12,13.329
"2602",11.455,5.8482,0.2189,2.29,11.624862,12.12,13.345
"2603",11.469,5.8359,0.2188,2.29,11.526421,11.48,13.359
